start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1761119220,1761119280,2025-10-22T07:47:00+00:00,2025-10-22T07:48:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,11494.0,1592.0,11392.0,102.0,102.0,1592.0,11392.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119220,1761119280,2025-10-22T07:47:00+00:00,2025-10-22T07:48:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,11706.0,1401.0,0.0,11706.0,11706.0,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119280,1761119340,2025-10-22T07:48:00+00:00,2025-10-22T07:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1761119340,1761119400,2025-10-22T07:49:00+00:00,2025-10-22T07:50:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,11864.0,7194.0,9344.0,2520.0,2520.0,7194.0,9344.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119340,1761119400,2025-10-22T07:49:00+00:00,2025-10-22T07:50:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,23366.0,3959.0,0.0,23366.0,23366.0,3959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119400,1761119460,2025-10-22T07:50:00+00:00,2025-10-22T07:51:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,24241.0,1840.0,9344.0,14897.0,14897.0,1840.0,9344.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119460,1761119520,2025-10-22T07:51:00+00:00,2025-10-22T07:52:00+00:00,proj_ANONYMIZED,4.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,50476.0,4405.0,47616.0,2860.0,2860.0,4405.0,47616.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119460,1761119520,2025-10-22T07:51:00+00:00,2025-10-22T07:52:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,12149.0,4227.0,0.0,12149.0,12149.0,4227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119520,1761119580,2025-10-22T07:52:00+00:00,2025-10-22T07:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1761119580,1761119640,2025-10-22T07:53:00+00:00,2025-10-22T07:54:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,1714.0,3539.0,1536.0,178.0,178.0,3539.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119580,1761119640,2025-10-22T07:53:00+00:00,2025-10-22T07:54:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,1729.0,1105.0,0.0,1729.0,1729.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119580,1761119640,2025-10-22T07:53:00+00:00,2025-10-22T07:54:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,2408.0,2575.0,0.0,2408.0,2408.0,2575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119640,1761119700,2025-10-22T07:54:00+00:00,2025-10-22T07:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1761119700,1761119760,2025-10-22T07:55:00+00:00,2025-10-22T07:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1761119760,1761119820,2025-10-22T07:56:00+00:00,2025-10-22T07:57:00+00:00,proj_ANONYMIZED,3.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,7987.0,15641.0,2560.0,5427.0,5427.0,15641.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119820,1761119880,2025-10-22T07:57:00+00:00,2025-10-22T07:58:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,2926.0,4422.0,1280.0,1646.0,1646.0,4422.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119880,1761119940,2025-10-22T07:58:00+00:00,2025-10-22T07:59:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,2955.0,6228.0,1280.0,1675.0,1675.0,6228.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119880,1761119940,2025-10-22T07:58:00+00:00,2025-10-22T07:59:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,2428.0,1185.0,0.0,2428.0,2428.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119940,1761120000,2025-10-22T07:59:00+00:00,2025-10-22T08:00:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,3063.0,1171.0,1280.0,1783.0,1783.0,1171.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119940,1761120000,2025-10-22T07:59:00+00:00,2025-10-22T08:00:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,3287.0,1059.0,0.0,3287.0,3287.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761119940,1761120000,2025-10-22T07:59:00+00:00,2025-10-22T08:00:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,6151.0,2748.0,0.0,6151.0,6151.0,2748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120000,1761120060,2025-10-22T08:00:00+00:00,2025-10-22T08:01:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,6152.0,3654.0,0.0,6152.0,6152.0,3654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120060,1761120120,2025-10-22T08:01:00+00:00,2025-10-22T08:02:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,3043.0,2636.0,0.0,3043.0,3043.0,2636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120120,1761120180,2025-10-22T08:02:00+00:00,2025-10-22T08:03:00+00:00,proj_ANONYMIZED,3.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,10917.0,8561.0,2560.0,8357.0,8357.0,8561.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120180,1761120240,2025-10-22T08:03:00+00:00,2025-10-22T08:04:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,3902.0,4749.0,2816.0,1086.0,1086.0,4749.0,2816.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120180,1761120240,2025-10-22T08:03:00+00:00,2025-10-22T08:04:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,7904.0,6293.0,3072.0,4832.0,4832.0,6293.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120180,1761120240,2025-10-22T08:03:00+00:00,2025-10-22T08:04:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,3215.0,1163.0,0.0,3215.0,3215.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120240,1761120300,2025-10-22T08:04:00+00:00,2025-10-22T08:05:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,3793.0,2976.0,0.0,3793.0,3793.0,2976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120300,1761120360,2025-10-22T08:05:00+00:00,2025-10-22T08:06:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,4029.0,1272.0,0.0,4029.0,4029.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120300,1761120360,2025-10-22T08:05:00+00:00,2025-10-22T08:06:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,3750.0,2719.0,0.0,3750.0,3750.0,2719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120360,1761120420,2025-10-22T08:06:00+00:00,2025-10-22T08:07:00+00:00,proj_ANONYMIZED,3.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,11233.0,6841.0,0.0,11233.0,11233.0,6841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120420,1761120480,2025-10-22T08:07:00+00:00,2025-10-22T08:08:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,7506.0,3383.0,0.0,7506.0,7506.0,3383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120420,1761120480,2025-10-22T08:07:00+00:00,2025-10-22T08:08:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,3869.0,2117.0,3584.0,285.0,285.0,2117.0,3584.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120480,1761120540,2025-10-22T08:08:00+00:00,2025-10-22T08:09:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,3814.0,2168.0,0.0,3814.0,3814.0,2168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120540,1761120600,2025-10-22T08:09:00+00:00,2025-10-22T08:10:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,7557.0,3320.0,0.0,7557.0,7557.0,3320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120600,1761120660,2025-10-22T08:10:00+00:00,2025-10-22T08:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1761120660,1761120720,2025-10-22T08:11:00+00:00,2025-10-22T08:12:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,7547.0,9198.0,0.0,7547.0,7547.0,9198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120720,1761120780,2025-10-22T08:12:00+00:00,2025-10-22T08:13:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,3776.0,10892.0,0.0,3776.0,3776.0,10892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120720,1761120780,2025-10-22T08:12:00+00:00,2025-10-22T08:13:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,3882.0,2004.0,0.0,3882.0,3882.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120780,1761120840,2025-10-22T08:13:00+00:00,2025-10-22T08:14:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,3777.0,4046.0,0.0,3777.0,3777.0,4046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120840,1761120900,2025-10-22T08:14:00+00:00,2025-10-22T08:15:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,3960.0,1044.0,0.0,3960.0,3960.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120900,1761120960,2025-10-22T08:15:00+00:00,2025-10-22T08:16:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,3771.0,972.0,0.0,3771.0,3771.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120900,1761120960,2025-10-22T08:15:00+00:00,2025-10-22T08:16:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,3779.0,1783.0,0.0,3779.0,3779.0,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761120960,1761121020,2025-10-22T08:16:00+00:00,2025-10-22T08:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1761121020,1761121080,2025-10-22T08:17:00+00:00,2025-10-22T08:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1761121080,1761121140,2025-10-22T08:18:00+00:00,2025-10-22T08:19:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,3771.0,11229.0,0.0,3771.0,3771.0,11229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121080,1761121140,2025-10-22T08:18:00+00:00,2025-10-22T08:19:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,3627.0,2732.0,0.0,3627.0,3627.0,2732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121140,1761121200,2025-10-22T08:19:00+00:00,2025-10-22T08:20:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,3839.0,1463.0,0.0,3839.0,3839.0,1463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121200,1761121260,2025-10-22T08:20:00+00:00,2025-10-22T08:21:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,4062.0,1730.0,3712.0,350.0,350.0,1730.0,3712.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121260,1761121320,2025-10-22T08:21:00+00:00,2025-10-22T08:22:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,4316.0,2648.0,0.0,4316.0,4316.0,2648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121320,1761121380,2025-10-22T08:22:00+00:00,2025-10-22T08:23:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,3916.0,3761.0,0.0,3916.0,3916.0,3761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121320,1761121380,2025-10-22T08:22:00+00:00,2025-10-22T08:23:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,3976.0,1854.0,0.0,3976.0,3976.0,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121380,1761121440,2025-10-22T08:23:00+00:00,2025-10-22T08:24:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,7917.0,2171.0,0.0,7917.0,7917.0,2171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121440,1761121500,2025-10-22T08:24:00+00:00,2025-10-22T08:25:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8435.0,8851.0,3072.0,5363.0,5363.0,8851.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121500,1761121560,2025-10-22T08:25:00+00:00,2025-10-22T08:26:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,4349.0,6923.0,0.0,4349.0,4349.0,6923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121560,1761121620,2025-10-22T08:26:00+00:00,2025-10-22T08:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1761121620,1761121680,2025-10-22T08:27:00+00:00,2025-10-22T08:28:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,4405.0,5942.0,0.0,4405.0,4405.0,5942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121620,1761121680,2025-10-22T08:27:00+00:00,2025-10-22T08:28:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,4339.0,8643.0,3200.0,1139.0,1139.0,8643.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121680,1761121740,2025-10-22T08:28:00+00:00,2025-10-22T08:29:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,3993.0,12216.0,0.0,3993.0,3993.0,12216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121740,1761121800,2025-10-22T08:29:00+00:00,2025-10-22T08:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1761121800,1761121860,2025-10-22T08:30:00+00:00,2025-10-22T08:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1761121860,1761121920,2025-10-22T08:31:00+00:00,2025-10-22T08:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1761121920,1761121980,2025-10-22T08:32:00+00:00,2025-10-22T08:33:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,4281.0,5065.0,0.0,4281.0,4281.0,5065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761121980,1761122040,2025-10-22T08:33:00+00:00,2025-10-22T08:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1761122040,1761122100,2025-10-22T08:34:00+00:00,2025-10-22T08:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1761122100,1761122160,2025-10-22T08:35:00+00:00,2025-10-22T08:36:00+00:00,proj_ANONYMIZED,3.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,12517.0,12513.0,6272.0,6245.0,6245.0,12513.0,6272.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122160,1761122220,2025-10-22T08:36:00+00:00,2025-10-22T08:37:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,8363.0,9687.0,5760.0,2603.0,2603.0,9687.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122160,1761122220,2025-10-22T08:36:00+00:00,2025-10-22T08:37:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,8194.0,2379.0,0.0,8194.0,8194.0,2379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122220,1761122280,2025-10-22T08:37:00+00:00,2025-10-22T08:38:00+00:00,proj_ANONYMIZED,3.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,12278.0,5402.0,0.0,12278.0,12278.0,5402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122280,1761122340,2025-10-22T08:38:00+00:00,2025-10-22T08:39:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o4-mini-2025-04-16,False,incentivized-tier,4079.0,1169.0,0.0,4079.0,4079.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122340,1761122400,2025-10-22T08:39:00+00:00,2025-10-22T08:40:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,4616.0,6673.0,3200.0,1416.0,1416.0,6673.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122400,1761122460,2025-10-22T08:40:00+00:00,2025-10-22T08:41:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,9538.0,11843.0,4480.0,5058.0,5058.0,11843.0,4480.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122460,1761122520,2025-10-22T08:41:00+00:00,2025-10-22T08:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1761122520,1761122580,2025-10-22T08:42:00+00:00,2025-10-22T08:43:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,9834.0,7657.0,4864.0,4970.0,4970.0,7657.0,4864.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122520,1761122580,2025-10-22T08:42:00+00:00,2025-10-22T08:43:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,4377.0,6901.0,0.0,4377.0,4377.0,6901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122580,1761122640,2025-10-22T08:43:00+00:00,2025-10-22T08:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1761122640,1761122700,2025-10-22T08:44:00+00:00,2025-10-22T08:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1761122700,1761122760,2025-10-22T08:45:00+00:00,2025-10-22T08:46:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,4917.0,6450.0,4736.0,181.0,181.0,6450.0,4736.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122760,1761122820,2025-10-22T08:46:00+00:00,2025-10-22T08:47:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,9948.0,5496.0,6656.0,3292.0,3292.0,5496.0,6656.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122820,1761122880,2025-10-22T08:47:00+00:00,2025-10-22T08:48:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,4827.0,9282.0,3456.0,1371.0,1371.0,9282.0,3456.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122880,1761122940,2025-10-22T08:48:00+00:00,2025-10-22T08:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1761122940,1761123000,2025-10-22T08:49:00+00:00,2025-10-22T08:50:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,5158.0,8635.0,3072.0,2086.0,2086.0,8635.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0
1761122940,1761123000,2025-10-22T08:49:00+00:00,2025-10-22T08:50:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,4539.0,1728.0,0.0,4539.0,4539.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123000,1761123060,2025-10-22T08:50:00+00:00,2025-10-22T08:51:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,10026.0,7213.0,6912.0,3114.0,3114.0,7213.0,6912.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123060,1761123120,2025-10-22T08:51:00+00:00,2025-10-22T08:52:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,5489.0,4187.0,1792.0,3697.0,3697.0,4187.0,1792.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123120,1761123180,2025-10-22T08:52:00+00:00,2025-10-22T08:53:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,5489.0,8426.0,3328.0,2161.0,2161.0,8426.0,3328.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123180,1761123240,2025-10-22T08:53:00+00:00,2025-10-22T08:54:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,5501.0,7869.0,3328.0,2173.0,2173.0,7869.0,3328.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123180,1761123240,2025-10-22T08:53:00+00:00,2025-10-22T08:54:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,4495.0,3730.0,0.0,4495.0,4495.0,3730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123240,1761123300,2025-10-22T08:54:00+00:00,2025-10-22T08:55:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,5495.0,1626.0,3456.0,2039.0,2039.0,1626.0,3456.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123300,1761123360,2025-10-22T08:55:00+00:00,2025-10-22T08:56:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,default,5286.0,6905.0,1792.0,3494.0,3494.0,6905.0,1792.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123300,1761123360,2025-10-22T08:55:00+00:00,2025-10-22T08:56:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,5403.0,5694.0,3456.0,1947.0,1947.0,5694.0,3456.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123360,1761123420,2025-10-22T08:56:00+00:00,2025-10-22T08:57:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,5270.0,5370.0,3328.0,1942.0,1942.0,5370.0,3328.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123420,1761123480,2025-10-22T08:57:00+00:00,2025-10-22T08:58:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,5378.0,8300.0,0.0,5378.0,5378.0,8300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123420,1761123480,2025-10-22T08:57:00+00:00,2025-10-22T08:58:00+00:00,proj_ANONYMIZED,1.0,user-ANONYMIZED,key_ANONYMIZED,o3-2025-04-16,False,incentivized-tier,4452.0,2040.0,0.0,4452.0,4452.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123480,1761123540,2025-10-22T08:58:00+00:00,2025-10-22T08:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1761123540,1761123600,2025-10-22T08:59:00+00:00,2025-10-22T09:00:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,10801.0,9330.0,6912.0,3889.0,3889.0,9330.0,6912.0,0.0,0.0,0.0,0.0,0.0,0.0
1761123600,1761123660,2025-10-22T09:00:00+00:00,2025-10-22T09:01:00+00:00,proj_ANONYMIZED,2.0,user-ANONYMIZED,key_ANONYMIZED,codex-mini-latest,False,incentivized-tier,10767.0,7173.0,6912.0,3855.0,3855.0,7173.0,6912.0,0.0,0.0,0.0,0.0,0.0,0.0
